ensembl_gene_id,Gene_name,ensembl_gene_id_version
ENSG00000231083,unknown,ENSG00000231083.1
ENSG00000231084,RPL22P24,ENSG00000231084.2
ENSG00000231086,TSSK1A,ENSG00000231086.1
ENSG00000231087,FDPSP7,ENSG00000231087.2
ENSG00000231090,MIR4422HG,ENSG00000231090.2
ENSG00000231092,unknown,ENSG00000231092.1
ENSG00000231093,TRMT1P1,ENSG00000231093.1
ENSG00000231095,GYG1P3,ENSG00000231095.1
ENSG00000231096,NDUFB4P3,ENSG00000231096.1
ENSG00000231098,unknown,ENSG00000231098.1
ENSG00000231099,BMS1P19,ENSG00000231099.1
ENSG00000231100,unknown,ENSG00000231100.1
ENSG00000231102,unknown,ENSG00000231102.1
ENSG00000231103,PRAMEF30P,ENSG00000231103.2
ENSG00000231104,unknown,ENSG00000231104.8
ENSG00000231105,ECE1-AS1,ENSG00000231105.2
ENSG00000231107,LINC01508,ENSG00000231107.2
ENSG00000231108,PRELID3BP11,ENSG00000231108.2
ENSG00000231110,unknown,ENSG00000231110.1
ENSG00000231112,MTHFD2P3,ENSG00000231112.1
ENSG00000231113,LINC02976,ENSG00000231113.2
ENSG00000231114,unknown,ENSG00000231114.1
ENSG00000231119,unknown,ENSG00000231119.2
ENSG00000231120,BTF3P10,ENSG00000231120.3
ENSG00000231123,SPATA20P1,ENSG00000231123.1
ENSG00000231124,UBE2V1P11,ENSG00000231124.1
ENSG00000231125,unknown,ENSG00000231125.2
ENSG00000231130,HLA-T,ENSG00000231130.1
ENSG00000231132,unknown,ENSG00000231132.1
ENSG00000231133,HAR1B,ENSG00000231133.8
ENSG00000231134,TCF7L1-IT1,ENSG00000231134.1
ENSG00000231136,unknown,ENSG00000231136.1
ENSG00000231137,RBM22P5,ENSG00000231137.1
ENSG00000231138,unknown,ENSG00000231138.1
ENSG00000231139,unknown,ENSG00000231139.1
ENSG00000231140,unknown,ENSG00000231140.3
ENSG00000231141,TTTY3,ENSG00000231141.1
ENSG00000231143,unknown,ENSG00000231143.1
ENSG00000231144,EEF1A1P40,ENSG00000231144.1
ENSG00000231147,ARHGAP42P2,ENSG00000231147.2
ENSG00000231148,HMGB1P7,ENSG00000231148.1
ENSG00000231149,unknown,ENSG00000231149.2
ENSG00000231150,DNAH8-AS1,ENSG00000231150.5
ENSG00000231152,MTND2P15,ENSG00000231152.1
ENSG00000231153,unknown,ENSG00000231153.1
ENSG00000231154,MORF4L2-AS1,ENSG00000231154.1
ENSG00000231156,unknown,ENSG00000231156.1
ENSG00000231158,PTP4A1P1,ENSG00000231158.1
ENSG00000231159,OFD1P8Y,ENSG00000231159.1
ENSG00000231162,COX11P1,ENSG00000231162.4
ENSG00000231163,CSMD2-AS1,ENSG00000231163.6
ENSG00000231164,RPL7P56,ENSG00000231164.1
ENSG00000231165,TRBV26OR9-2,ENSG00000231165.3
ENSG00000231166,TUBB4BP6,ENSG00000231166.2
ENSG00000231167,YBX1P2,ENSG00000231167.3
ENSG00000231169,EEF1B2P1,ENSG00000231169.4
ENSG00000231170,PDK4-AS1,ENSG00000231170.7
ENSG00000231171,LINC01098,ENSG00000231171.4
ENSG00000231172,EVA1A-AS,ENSG00000231172.2
ENSG00000231173,unknown,ENSG00000231173.1
ENSG00000231175,LINC01720,ENSG00000231175.1
ENSG00000231177,LINC00852,ENSG00000231177.4
ENSG00000231178,unknown,ENSG00000231178.3
ENSG00000231181,unknown,ENSG00000231181.1
ENSG00000231183,unknown,ENSG00000231183.4
ENSG00000231184,CCNQP3,ENSG00000231184.3
ENSG00000231187,SYT15-AS1,ENSG00000231187.3
ENSG00000231188,unknown,ENSG00000231188.1
ENSG00000231189,unknown,ENSG00000231189.1
ENSG00000231193,unknown,ENSG00000231193.1
ENSG00000231194,FARP1-AS1,ENSG00000231194.1
ENSG00000231195,IFNA11P,ENSG00000231195.1
ENSG00000231198,unknown,ENSG00000231198.1
ENSG00000231199,MTND5P19,ENSG00000231199.2
ENSG00000231201,unknown,ENSG00000231201.1
ENSG00000231202,TRGVB,ENSG00000231202.1
ENSG00000231203,KRT8P10,ENSG00000231203.1
ENSG00000231204,unknown,ENSG00000231204.7
ENSG00000231206,HNRNPA1P25,ENSG00000231206.2
ENSG00000231207,unknown,ENSG00000231207.1
ENSG00000231208,ZBTB46-AS1,ENSG00000231208.4
ENSG00000231210,COMETT,ENSG00000231210.3
ENSG00000231211,RPL17P49,ENSG00000231211.2
ENSG00000231212,unknown,ENSG00000231212.1
ENSG00000231216,GS1-600G8.3,ENSG00000231216.1
ENSG00000231219,PRAMEF32P,ENSG00000231219.1
ENSG00000231221,LINC01593,ENSG00000231221.1
ENSG00000231222,ARF4P4,ENSG00000231222.1
ENSG00000231226,TRIM31-AS1,ENSG00000231226.1
ENSG00000231227,unknown,ENSG00000231227.1
ENSG00000231228,ARPP19P1,ENSG00000231228.4
ENSG00000231231,LINC01423,ENSG00000231231.5
ENSG00000231232,unknown,ENSG00000231232.4
ENSG00000231234,SKP1P1,ENSG00000231234.2
ENSG00000231235,CTNNBL1P1,ENSG00000231235.1
ENSG00000231236,unknown,ENSG00000231236.2
ENSG00000231237,OR6K1P,ENSG00000231237.1
ENSG00000231238,LINC00349,ENSG00000231238.2
ENSG00000231240,KLF2P1,ENSG00000231240.1
ENSG00000231241,RPS3AP3,ENSG00000231241.1
ENSG00000231243,unknown,ENSG00000231243.1
ENSG00000231244,PSMC1P3,ENSG00000231244.1
ENSG00000231245,C1DP1,ENSG00000231245.2
ENSG00000231248,FAM242D,ENSG00000231248.3
ENSG00000231251,unknown,ENSG00000231251.1
ENSG00000231253,LINC01640,ENSG00000231253.2
ENSG00000231254,PCED1CP,ENSG00000231254.2
ENSG00000231255,unknown,ENSG00000231255.1
ENSG00000231256,CFAP97D1,ENSG00000231256.8
ENSG00000231258,ZSWIM5P2,ENSG00000231258.2
ENSG00000231259,ANAPC1P2,ENSG00000231259.5
ENSG00000231261,HMGN2P10,ENSG00000231261.1
ENSG00000231264,ARAFP1,ENSG00000231264.1
ENSG00000231265,TRERNA1,ENSG00000231265.1
ENSG00000231266,unknown,ENSG00000231266.1
ENSG00000231270,COBLP1,ENSG00000231270.1
ENSG00000231271,unknown,ENSG00000231271.1
ENSG00000231272,unknown,ENSG00000231272.1
ENSG00000231274,SBK3,ENSG00000231274.5
ENSG00000231276,E2F4P1,ENSG00000231276.2
ENSG00000231278,OR9S24P,ENSG00000231278.1
ENSG00000231280,SALL4P6,ENSG00000231280.1
ENSG00000231291,unknown,ENSG00000231291.3
ENSG00000231292,IGKV1OR2-108,ENSG00000231292.6
ENSG00000231293,RPL36AP6,ENSG00000231293.1
ENSG00000231295,unknown,ENSG00000231295.1
ENSG00000231296,unknown,ENSG00000231296.1
ENSG00000231297,unknown,ENSG00000231297.3
ENSG00000231299,SEPTIN14P24,ENSG00000231299.1
ENSG00000231300,EZH2P1,ENSG00000231300.1
ENSG00000231301,RPL13AP,ENSG00000231301.1
ENSG00000231302,RPL36P2,ENSG00000231302.1
ENSG00000231304,SGO1-AS1,ENSG00000231304.2
ENSG00000231305,IFT122P3,ENSG00000231305.4
ENSG00000231307,RPS3P2,ENSG00000231307.1
ENSG00000231310,TBL1XR1-AS1,ENSG00000231310.3
ENSG00000231311,PRYP2,ENSG00000231311.1
ENSG00000231313,CLIC1P1,ENSG00000231313.2
ENSG00000231316,RPL31P29,ENSG00000231316.1
ENSG00000231317,unknown,ENSG00000231317.1
ENSG00000231324,unknown,ENSG00000231324.1
ENSG00000231326,LINC02662,ENSG00000231326.7
ENSG00000231328,TPT1P7,ENSG00000231328.1
ENSG00000231329,unknown,ENSG00000231329.8
ENSG00000231331,unknown,ENSG00000231331.1
ENSG00000231332,OOEP-AS1,ENSG00000231332.2
ENSG00000231333,RPL34P6,ENSG00000231333.2
ENSG00000231334,EML6-AS1,ENSG00000231334.2
ENSG00000231336,unknown,ENSG00000231336.1
ENSG00000231340,ACTG1P10,ENSG00000231340.1
ENSG00000231341,VDAC1P6,ENSG00000231341.1
ENSG00000231344,unknown,ENSG00000231344.1
ENSG00000231346,LINC01160,ENSG00000231346.5
ENSG00000231349,RPL7L1P22,ENSG00000231349.2
ENSG00000231351,WBP1P1,ENSG00000231351.2
ENSG00000231353,unknown,ENSG00000231353.1
ENSG00000231355,unknown,ENSG00000231355.1
ENSG00000231356,MTFR1P1,ENSG00000231356.1
ENSG00000231357,unknown,ENSG00000231357.1
ENSG00000231358,unknown,ENSG00000231358.4
ENSG00000231359,RPL31P34,ENSG00000231359.3
ENSG00000231361,RPS29P23,ENSG00000231361.1
ENSG00000231362,RPL39P17,ENSG00000231362.1
ENSG00000231364,LINC01712,ENSG00000231364.3
ENSG00000231366,RPS26P40,ENSG00000231366.1
ENSG00000231367,LINC02613,ENSG00000231367.6
ENSG00000231368,RPSAP40,ENSG00000231368.1
ENSG00000231369,RPL15P22,ENSG00000231369.1
ENSG00000231371,AKR1B1P8,ENSG00000231371.1
ENSG00000231373,GNA14-AS1,ENSG00000231373.1
ENSG00000231375,CDY17P,ENSG00000231375.1
ENSG00000231376,HMGN2P16,ENSG00000231376.1
ENSG00000231378,NDUFAF4P4,ENSG00000231378.1
ENSG00000231381,RNF2P1,ENSG00000231381.2
ENSG00000231382,NBPF21P,ENSG00000231382.1
ENSG00000231383,FGF12-AS1,ENSG00000231383.2
ENSG00000231384,NAP1L5P1,ENSG00000231384.1
ENSG00000231386,MOB4P1,ENSG00000231386.1
ENSG00000231388,FMN2P1,ENSG00000231388.1
ENSG00000231390,SNX18P8,ENSG00000231390.1
ENSG00000231392,unknown,ENSG00000231392.1
ENSG00000231393,unknown,ENSG00000231393.1
ENSG00000231394,unknown,ENSG00000231394.1
ENSG00000231395,ARL4AP4,ENSG00000231395.1
ENSG00000231396,USP17L10,ENSG00000231396.3
ENSG00000231397,unknown,ENSG00000231397.1
ENSG00000231398,unknown,ENSG00000231398.1
ENSG00000231399,SNRPEP8,ENSG00000231399.1
ENSG00000231401,unknown,ENSG00000231401.2
ENSG00000231402,WASF5P,ENSG00000231402.1
ENSG00000231403,unknown,ENSG00000231403.1
ENSG00000231404,RAC1P3,ENSG00000231404.2
ENSG00000231405,unknown,ENSG00000231405.1
ENSG00000231407,GORAB-AS1,ENSG00000231407.6
ENSG00000231409,RPL36AP8,ENSG00000231409.3
ENSG00000231411,DUX4L31,ENSG00000231411.1
ENSG00000231413,unknown,ENSG00000231413.1
ENSG00000231414,RPL39P15,ENSG00000231414.1
ENSG00000231416,unknown,ENSG00000231416.1
ENSG00000231417,IRX1P1,ENSG00000231417.2
ENSG00000231418,unknown,ENSG00000231418.2
ENSG00000231419,LINC00689,ENSG00000231419.6
ENSG00000231420,LINC01817,ENSG00000231420.1
ENSG00000231421,unknown,ENSG00000231421.8
ENSG00000231422,LINC01516,ENSG00000231422.2
ENSG00000231423,RAB9AP5,ENSG00000231423.1
ENSG00000231424,unknown,ENSG00000231424.3
ENSG00000231426,FILNC1,ENSG00000231426.7
ENSG00000231427,LINC01445,ENSG00000231427.6
ENSG00000231428,LINC00396,ENSG00000231428.2
ENSG00000231434,HSP90AA3P,ENSG00000231434.1
ENSG00000231436,RBMY3AP,ENSG00000231436.1
ENSG00000231437,LINC01750,ENSG00000231437.3
ENSG00000231439,WASIR2,ENSG00000231439.4
ENSG00000231440,unknown,ENSG00000231440.1
ENSG00000231441,DST-AS1,ENSG00000231441.2
ENSG00000231442,LARP1BP1,ENSG00000231442.3
ENSG00000231443,PPP4R2P2,ENSG00000231443.2
ENSG00000231445,TIMM8AP1,ENSG00000231445.1
ENSG00000231447,unknown,ENSG00000231447.1
ENSG00000231449,RPS16P4,ENSG00000231449.1
ENSG00000231453,LINC01305,ENSG00000231453.1
ENSG00000231454,unknown,ENSG00000231454.2
ENSG00000231458,RNASEH1P2,ENSG00000231458.2
ENSG00000231460,unknown,ENSG00000231460.2
ENSG00000231461,HLA-DPA2,ENSG00000231461.1
ENSG00000231464,PPP4R2P3,ENSG00000231464.1
ENSG00000231466,unknown,ENSG00000231466.2
ENSG00000231467,unknown,ENSG00000231467.2
ENSG00000231468,PRDX3P2,ENSG00000231468.2
ENSG00000231470,HMGB3P2,ENSG00000231470.1
ENSG00000231471,HMGN2P34,ENSG00000231471.1
ENSG00000231475,IGHV4-31,ENSG00000231475.3
ENSG00000231476,unknown,ENSG00000231476.1
ENSG00000231477,unknown,ENSG00000231477.2
ENSG00000231478,FCF1P9,ENSG00000231478.1
ENSG00000231480,SNRPGP13,ENSG00000231480.1
ENSG00000231482,unknown,ENSG00000231482.3
ENSG00000231484,unknown,ENSG00000231484.1
ENSG00000231487,unknown,ENSG00000231487.1
ENSG00000231489,unknown,ENSG00000231489.1
ENSG00000231490,RPL7L1P2,ENSG00000231490.1
ENSG00000231491,JKAMPP1,ENSG00000231491.2
ENSG00000231492,unknown,ENSG00000231492.3
ENSG00000231494,RPL21P35,ENSG00000231494.1
ENSG00000231495,unknown,ENSG00000231495.1
ENSG00000231496,unknown,ENSG00000231496.2
ENSG00000231500,RPS18,ENSG00000231500.7
ENSG00000231501,MTND4LP1,ENSG00000231501.1
ENSG00000231503,PTMAP4,ENSG00000231503.4
ENSG00000231504,NMD3P2,ENSG00000231504.1
ENSG00000231505,unknown,ENSG00000231505.1
ENSG00000231508,RPL34P20,ENSG00000231508.1
ENSG00000231509,unknown,ENSG00000231509.1
ENSG00000231510,LINC02782,ENSG00000231510.1
ENSG00000231513,E2F6P4,ENSG00000231513.3
ENSG00000231514,CCNQP2,ENSG00000231514.1
ENSG00000231515,unknown,ENSG00000231515.1
ENSG00000231516,CBX1P5,ENSG00000231516.3
ENSG00000231519,unknown,ENSG00000231519.1
ENSG00000231521,unknown,ENSG00000231521.1
ENSG00000231523,SEPTIN14P1,ENSG00000231523.1
ENSG00000231525,unknown,ENSG00000231525.1
ENSG00000231527,FAM27C,ENSG00000231527.7
ENSG00000231528,FAM225A,ENSG00000231528.3
ENSG00000231529,LINC02779,ENSG00000231529.2
ENSG00000231530,unknown,ENSG00000231530.1
ENSG00000231531,HINT1P1,ENSG00000231531.5
ENSG00000231532,LINC01249,ENSG00000231532.6
ENSG00000231533,unknown,ENSG00000231533.2
ENSG00000231534,FBXO36-IT1,ENSG00000231534.1
ENSG00000231536,unknown,ENSG00000231536.1
ENSG00000231537,MTCO3P10,ENSG00000231537.1
ENSG00000231538,DPP10-AS3,ENSG00000231538.1
ENSG00000231539,unknown,ENSG00000231539.1
ENSG00000231540,ELOCP9,ENSG00000231540.1
ENSG00000231541,RPS6P2,ENSG00000231541.1
ENSG00000231542,TAB3-AS1,ENSG00000231542.1
ENSG00000231544,RSL24D1P11,ENSG00000231544.3
ENSG00000231546,RPL3P5,ENSG00000231546.1
ENSG00000231547,unknown,ENSG00000231547.1
ENSG00000231549,ATP5MKP1,ENSG00000231549.1
ENSG00000231550,PTCHD3P2,ENSG00000231550.1
ENSG00000231552,IGBP1P3,ENSG00000231552.1
ENSG00000231553,MRM3P1,ENSG00000231553.1
ENSG00000231556,RSL24D1P3,ENSG00000231556.1
ENSG00000231557,unknown,ENSG00000231557.1
ENSG00000231559,unknown,ENSG00000231559.1
ENSG00000231560,CLEC12A-AS1,ENSG00000231560.1
ENSG00000231561,CEACAMP5,ENSG00000231561.2
ENSG00000231562,RPL7AP44,ENSG00000231562.1
ENSG00000231564,EIF4A1P11,ENSG00000231564.1
ENSG00000231565,NEK2P2,ENSG00000231565.1
ENSG00000231567,MTND2P19,ENSG00000231567.1
ENSG00000231568,S100A11P7,ENSG00000231568.1
ENSG00000231569,unknown,ENSG00000231569.1
ENSG00000231570,PPIAP63,ENSG00000231570.1
ENSG00000231576,MTCO2P20,ENSG00000231576.1
ENSG00000231579,RPL7P21,ENSG00000231579.3
ENSG00000231582,MTND4LP21,ENSG00000231582.2
ENSG00000231583,unknown,ENSG00000231583.1
ENSG00000231585,unknown,ENSG00000231585.1
ENSG00000231586,RPS23P9,ENSG00000231586.2
ENSG00000231587,SNORD62B,ENSG00000231587.1
ENSG00000231588,SHQ1P1,ENSG00000231588.1
ENSG00000231589,unknown,ENSG00000231589.1
ENSG00000231590,unknown,ENSG00000231590.2
ENSG00000231593,unknown,ENSG00000231593.1
ENSG00000231597,unknown,ENSG00000231597.1
ENSG00000231600,unknown,ENSG00000231600.1
ENSG00000231601,unknown,ENSG00000231601.1
ENSG00000231603,unknown,ENSG00000231603.1
ENSG00000231604,unknown,ENSG00000231604.2
ENSG00000231605,LINC01363,ENSG00000231605.6
ENSG00000231606,unknown,ENSG00000231606.2
ENSG00000231609,EHBP1-AS1,ENSG00000231609.7
ENSG00000231610,PIK3CDP1,ENSG00000231610.1
ENSG00000231612,unknown,ENSG00000231612.1
ENSG00000231613,unknown,ENSG00000231613.1
ENSG00000231615,unknown,ENSG00000231615.2
ENSG00000231616,unknown,ENSG00000231616.9
ENSG00000231619,ANAPC15P1,ENSG00000231619.1
ENSG00000231620,unknown,ENSG00000231620.1
ENSG00000231622,RPS29P7,ENSG00000231622.1
ENSG00000231626,unknown,ENSG00000231626.1
ENSG00000231628,unknown,ENSG00000231628.1
ENSG00000231630,unknown,ENSG00000231630.1
ENSG00000231635,ATP5F1BP1,ENSG00000231635.1
ENSG00000231636,AGBL5-AS1,ENSG00000231636.1
ENSG00000231637,USP17L29,ENSG00000231637.3
ENSG00000231638,LUARIS,ENSG00000231638.1
ENSG00000231643,YWHAQP8,ENSG00000231643.4
ENSG00000231646,FSIP2-AS1,ENSG00000231646.6
ENSG00000231648,LINC01698,ENSG00000231648.2
ENSG00000231649,SPATA31B1P,ENSG00000231649.3
ENSG00000231650,RFESDP1,ENSG00000231650.1
ENSG00000231651,DLG3-AS1,ENSG00000231651.1
ENSG00000231652,CD109-AS1,ENSG00000231652.2
ENSG00000231653,LINC03097,ENSG00000231653.1
ENSG00000231654,RPS6KA2-AS1,ENSG00000231654.1
ENSG00000231655,EMP2P1,ENSG00000231655.1
ENSG00000231660,RPS8P6,ENSG00000231660.1
ENSG00000231662,unknown,ENSG00000231662.1
ENSG00000231665,OGFOD1P1,ENSG00000231665.1
ENSG00000231666,LINC01704,ENSG00000231666.7
ENSG00000231667,OR7E111P,ENSG00000231667.2
ENSG00000231668,PPP2R2DP1,ENSG00000231668.2
ENSG00000231671,LINC01307,ENSG00000231671.1
ENSG00000231672,DIRC3,ENSG00000231672.8
ENSG00000231674,LINC00410,ENSG00000231674.1
ENSG00000231675,unknown,ENSG00000231675.1
ENSG00000231678,unknown,ENSG00000231678.2
ENSG00000231681,unknown,ENSG00000231681.2
ENSG00000231682,LINC01891,ENSG00000231682.1
ENSG00000231683,KILH,ENSG00000231683.6
ENSG00000231684,EIF1P3,ENSG00000231684.3
ENSG00000231686,ANKRD11P2,ENSG00000231686.1
ENSG00000231688,RPL21P43,ENSG00000231688.1
ENSG00000231691,unknown,ENSG00000231691.2
ENSG00000231694,unknown,ENSG00000231694.1
ENSG00000231697,NANOGP5,ENSG00000231697.3
ENSG00000231699,unknown,ENSG00000231699.1
ENSG00000231700,unknown,ENSG00000231700.3
ENSG00000231701,BMS1P13,ENSG00000231701.1
ENSG00000231702,unknown,ENSG00000231702.2
ENSG00000231703,unknown,ENSG00000231703.2
ENSG00000231705,unknown,ENSG00000231705.1
ENSG00000231706,CYCSP43,ENSG00000231706.2
ENSG00000231707,PABPC1P1,ENSG00000231707.4
ENSG00000231711,LINC00899,ENSG00000231711.2
ENSG00000231712,H3P5,ENSG00000231712.1
ENSG00000231713,unknown,ENSG00000231713.2
ENSG00000231714,unknown,ENSG00000231714.1
ENSG00000231715,COX6CP2,ENSG00000231715.1
ENSG00000231716,CDY23P,ENSG00000231716.1
ENSG00000231718,LINC02789,ENSG00000231718.1
ENSG00000231720,unknown,ENSG00000231720.1
ENSG00000231722,CHMP4AP1,ENSG00000231722.1
ENSG00000231723,CAPZBP1,ENSG00000231723.1
ENSG00000231724,unknown,ENSG00000231724.1
ENSG00000231725,VN1R110P,ENSG00000231725.1
ENSG00000231726,HMGN2P38,ENSG00000231726.2
ENSG00000231728,TMSB15B-AS1,ENSG00000231728.5
ENSG00000231729,ARHGEF9-IT1,ENSG00000231729.1
ENSG00000231731,unknown,ENSG00000231731.7
ENSG00000231735,RPS2P18,ENSG00000231735.1
ENSG00000231738,TSPAN19,ENSG00000231738.11
ENSG00000231739,GAPDHP59,ENSG00000231739.2
ENSG00000231740,unknown,ENSG00000231740.1
ENSG00000231741,unknown,ENSG00000231741.2
ENSG00000231742,LINC01273,ENSG00000231742.6
ENSG00000231743,unknown,ENSG00000231743.1
ENSG00000231744,unknown,ENSG00000231744.1
ENSG00000231747,unknown,ENSG00000231747.1
ENSG00000231748,unknown,ENSG00000231748.1
ENSG00000231749,ABCA9-AS1,ENSG00000231749.3
ENSG00000231750,NANOGP10,ENSG00000231750.3
ENSG00000231755,CHODL-AS1,ENSG00000231755.1
ENSG00000231756,unknown,ENSG00000231756.1
ENSG00000231758,ARHGAP15-AS1,ENSG00000231758.3
ENSG00000231760,unknown,ENSG00000231760.5
ENSG00000231762,unknown,ENSG00000231762.1
ENSG00000231763,SLC66A2P1,ENSG00000231763.1
ENSG00000231765,PPP1R11P2,ENSG00000231765.1
ENSG00000231766,MTCO2P5,ENSG00000231766.1
ENSG00000231768,LINC01354,ENSG00000231768.2
ENSG00000231772,unknown,ENSG00000231772.5
ENSG00000231776,LINC01611,ENSG00000231776.5
ENSG00000231777,MTND4P21,ENSG00000231777.1
ENSG00000231780,RBISP6,ENSG00000231780.1
ENSG00000231781,unknown,ENSG00000231781.1
ENSG00000231782,LINC00575,ENSG00000231782.7
ENSG00000231787,H2BP9,ENSG00000231787.4
ENSG00000231788,RPL31P50,ENSG00000231788.4
ENSG00000231791,unknown,ENSG00000231791.1
ENSG00000231794,unknown,ENSG00000231794.5
ENSG00000231795,ITCH-IT1,ENSG00000231795.1
ENSG00000231799,PA2G4P6,ENSG00000231799.2
ENSG00000231801,ANP32BP2,ENSG00000231801.2
ENSG00000231802,DNAJB6P3,ENSG00000231802.1
ENSG00000231804,RPL21P85,ENSG00000231804.1
ENSG00000231808,LINC01388,ENSG00000231808.2
ENSG00000231809,NANOGP9,ENSG00000231809.4
ENSG00000231810,RPL36AP35,ENSG00000231810.1
ENSG00000231812,SNRPCP9,ENSG00000231812.1
ENSG00000231814,LINC00210,ENSG00000231814.3
ENSG00000231815,unknown,ENSG00000231815.2
ENSG00000231817,LINC01198,ENSG00000231817.9
ENSG00000231821,NPM1P48,ENSG00000231821.1
ENSG00000231822,SMC3P1,ENSG00000231822.1
ENSG00000231824,AKAIN1,ENSG00000231824.4
ENSG00000231829,unknown,ENSG00000231829.4
ENSG00000231830,unknown,ENSG00000231830.1
ENSG00000231831,MTHFD1P1,ENSG00000231831.1
ENSG00000231837,RPS7P2,ENSG00000231837.2
ENSG00000231839,DPY19L4P2,ENSG00000231839.1
ENSG00000231840,TMEM139-AS1,ENSG00000231840.2
ENSG00000231841,FAM192BP,ENSG00000231841.1
ENSG00000231845,HMGB3P14,ENSG00000231845.3
ENSG00000231848,KRTCAP2P1,ENSG00000231848.1
ENSG00000231849,UBE2V2P4,ENSG00000231849.1
ENSG00000231851,MRPS9-AS1,ENSG00000231851.6
ENSG00000231852,CYP21A2,ENSG00000231852.9
ENSG00000231855,unknown,ENSG00000231855.1
ENSG00000231857,MORF4L1P5,ENSG00000231857.1
ENSG00000231858,STAT4-AS1,ENSG00000231858.5
ENSG00000231859,unknown,ENSG00000231859.1
ENSG00000231863,unknown,ENSG00000231863.2
ENSG00000231864,unknown,ENSG00000231864.2
ENSG00000231866,unknown,ENSG00000231866.2
ENSG00000231867,unknown,ENSG00000231867.1
ENSG00000231868,unknown,ENSG00000231868.1
ENSG00000231870,KRT17P3,ENSG00000231870.4
ENSG00000231871,IPO9-AS1,ENSG00000231871.5
ENSG00000231873,unknown,ENSG00000231873.2
ENSG00000231874,TSPY18P,ENSG00000231874.3
ENSG00000231875,unknown,ENSG00000231875.1
ENSG00000231876,unknown,ENSG00000231876.8
ENSG00000231877,unknown,ENSG00000231877.1
ENSG00000231878,SNRPFP1,ENSG00000231878.1
ENSG00000231879,TXNL1P1,ENSG00000231879.1
ENSG00000231880,unknown,ENSG00000231880.2
ENSG00000231881,unknown,ENSG00000231881.2
ENSG00000231882,F10-AS1,ENSG00000231882.1
ENSG00000231883,unknown,ENSG00000231883.1
ENSG00000231884,NDUFB1P1,ENSG00000231884.1
ENSG00000231888,MTND5P15,ENSG00000231888.1
ENSG00000231892,unknown,ENSG00000231892.1
ENSG00000231894,WDR95P,ENSG00000231894.2
ENSG00000231896,unknown,ENSG00000231896.1
ENSG00000231897,MARK2P14,ENSG00000231897.1
ENSG00000231898,MYO3B-AS1,ENSG00000231898.9
ENSG00000231900,GOT2P1,ENSG00000231900.3
ENSG00000231901,unknown,ENSG00000231901.1
ENSG00000231902,unknown,ENSG00000231902.2
ENSG00000231903,unknown,ENSG00000231903.1
ENSG00000231905,SETP10,ENSG00000231905.2
ENSG00000231906,COX7BP6,ENSG00000231906.1
ENSG00000231907,GAPDHP37,ENSG00000231907.2
ENSG00000231910,GAMTP2,ENSG00000231910.1
ENSG00000231911,TPRKBP1,ENSG00000231911.1
ENSG00000231912,unknown,ENSG00000231912.2
ENSG00000231913,RARRES2P3,ENSG00000231913.1
ENSG00000231914,LINC00387,ENSG00000231914.1
ENSG00000231915,SALL4P5,ENSG00000231915.2
ENSG00000231916,unknown,ENSG00000231916.1
ENSG00000231918,unknown,ENSG00000231918.1
ENSG00000231920,NEBL-AS1,ENSG00000231920.1
ENSG00000231922,unknown,ENSG00000231922.1
ENSG00000231923,unknown,ENSG00000231923.1
ENSG00000231924,PSG1,ENSG00000231924.10
ENSG00000231926,SEPHS1P7,ENSG00000231926.1
ENSG00000231927,unknown,ENSG00000231927.1
ENSG00000231929,HMGB3P31,ENSG00000231929.2
ENSG00000231930,unknown,ENSG00000231930.1
ENSG00000231931,unknown,ENSG00000231931.1
ENSG00000231933,MYO18B-AS1,ENSG00000231933.7
ENSG00000231934,FAM242A,ENSG00000231934.2
ENSG00000231937,unknown,ENSG00000231937.1
ENSG00000231940,RPS7P3,ENSG00000231940.1
ENSG00000231942,HNRNPA1P36,ENSG00000231942.3
ENSG00000231944,PHKA1-AS1,ENSG00000231944.1
ENSG00000231947,MTND2P24,ENSG00000231947.1
ENSG00000231948,HS1BP3-IT1,ENSG00000231948.2
ENSG00000231949,unknown,ENSG00000231949.1
ENSG00000231951,unknown,ENSG00000231951.1
ENSG00000231952,DPY19L1P2,ENSG00000231952.3
ENSG00000231953,unknown,ENSG00000231953.2
ENSG00000231954,MTND2P22,ENSG00000231954.1
ENSG00000231955,unknown,ENSG00000231955.1
ENSG00000231956,HNRNPA1P9,ENSG00000231956.1
ENSG00000231957,GNAI2P2,ENSG00000231957.2
ENSG00000231961,unknown,ENSG00000231961.1
ENSG00000231963,unknown,ENSG00000231963.1
ENSG00000231964,unknown,ENSG00000231964.1
ENSG00000231965,RPL17P29,ENSG00000231965.4
ENSG00000231966,LINC02818,ENSG00000231966.1
ENSG00000231967,unknown,ENSG00000231967.1
ENSG00000231970,unknown,ENSG00000231970.1
ENSG00000231971,CT69,ENSG00000231971.6
ENSG00000231978,unknown,ENSG00000231978.2
ENSG00000231979,unknown,ENSG00000231979.1
ENSG00000231980,unknown,ENSG00000231980.1
ENSG00000231981,RPL7L1P12,ENSG00000231981.3
ENSG00000231982,MCF2L2P1,ENSG00000231982.1
ENSG00000231983,LINC00415,ENSG00000231983.1
ENSG00000231984,unknown,ENSG00000231984.1
